instance;algorithm;cp_solver;cp_strategy;uf_conflict_strategy;uf_conflicts_combinator;fzn_optimisation_level;threads;cores;cp_timeout_sec;exhaustive;hypervolume;datetime;cp_solutions;cp_total_nodes;time_cp_sec;time_fzn_sec;cp_solutions_list;uf_time_sec;uf_calls;uf_solutions;uf_conflicts;uf_solutions_list;uf_conflicts_backtrack;hypervolume_before_uf;pareto_front
topology100-14_001_u40;cusolve-mo;gecode;firstfail-random;not_assignment;or;1;16;8;1800;False;7194.0;2023-05-01 16:57:58.123371;56;117533;870.854589;435.3788780000002;[10.17663, 20.19222, 30.319429999999997, 40.75559, 53.62983, 64.04582, 74.68171000000001, 94.37401, 105.09734, 115.27520000000001, 125.31255000000002, 135.43392, 145.60202, 155.65768, 165.72796, 175.65114, 186.18796000000003, 196.88083000000003, 207.35928, 218.0232, 229.77272, 240.80294999999998, 251.81486999999998, 263.18834, 274.40562, 285.77966000000004, 449.437319, 460.219578, 470.534168, 481.262308, 491.822048, 501.880408, 512.264048, 522.6331680000001, 533.2533080000001, 544.1356780000001, 555.8873980000001, 566.6891180000001, 678.7417780000002, 689.4371680000002, 706.2178580000002, 717.2568480000002, 728.0564480000003, 948.8267680000002, 959.6034280000003, 969.7347280000002, 1183.9364880000003, 1195.8121280000003, 1207.7350880000001, 1219.559768, 1236.686378, 1248.8954780000001, 1260.9830880000002, 1273.061968, 1285.5814070000001, 1297.8255170000002];135.525225;56;13;43;[False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, False, False, True, False, False, True, False, True, True, False, False, True, False, True, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False];;;{[98, 47, 14],[92, 49, 14],[99, 71, 13],[86, 55, 14],[84, 56, 14],[81, 59, 14],[78, 67, 14],[79, 61, 14],[75, 71, 14],[80, 60, 14],[89, 50, 14],[95, 48, 14]}
topology100-14_001_u20;cusolve-mo;gecode;firstfail-random;decrease_one_link_charge;and;1;16;8;1800;False;17556.0;2023-05-01 16:57:57.983864;62;183195;1155.7694659999995;497.5358549999998;[10.69521, 20.55687, 30.637939999999997, 42.306509999999996, 53.67845899999999, 65.392969, 77.21659899999999, 88.78729899999999, 100.265169, 112.28820900000001, 123.80615800000001, 134.894278, 145.102198, 386.055268, 396.8143779999999, 407.322388, 418.161788, 428.62155799999994, 439.52162799999996, 450.4125379999999, 461.0836479999999, 471.5231879999999, 484.4016979999999, 494.24965799999995, 505.8850879999999, 839.893548, 852.970958, 864.9930579999999, 876.994878, 889.4296279999999, 904.0664179999999, 916.2171979999999, 928.3755369999999, 940.8665469999999, 954.9371469999999, 967.1987069999998, 979.2329959999997, 992.0196959999997, 1004.5599559999998, 1019.0113859999998, 1034.2170859999997, 1046.7831759999997, 1059.5654659999996, 1072.0166859999995, 1084.4778459999995, 1096.9011359999995, 1109.2075959999995, 1122.3904459999994, 1135.2803259999994, 1148.6011559999995, 1161.1754359999993, 1173.8912259999993, 1187.2093359999992, 1200.7136259999993, 1415.4920759999993, 1427.8053559999992, 1442.1140359999993, 1454.9182149999992, 1467.5188049999992, 1626.9221749999992, 1637.8634749999992, 1648.8420449999994];154.572058;62;25;37;[False, False, False, False, False, True, True, True, True, True, False, False, False, False, True, True, False, False, False, False, False, False, True, True, False, False, True, False, True, True, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, True, True, True, True, False, True, False, False, False, True, True, False, True, True, False, True, False];0;;{[99, 29, 13],[66, 27, 14],[99, 21, 14],[74, 26, 14],[63, 29, 14],[65, 28, 14],[94, 22, 14],[86, 23, 14],[81, 24, 14],[77, 25, 14]}
topology100-14_001_u20;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;or;1;16;8;1800;False;12492.0;2023-05-01 16:57:58.008909;87;176886;935.5198479999998;668.6964340000001;[10.40156, 20.46467, 30.92791, 41.62059, 52.054719999999996, 63.04664, 73.79843, 440.60217, 508.38712, 519.3037499999999, 530.63221, 542.24272, 553.12132, 563.79133, 574.78615, 585.40584, 596.47121, 607.53823, 618.79872, 629.92625, 641.0558699999999, 652.48111, 663.58114, 674.55574, 685.62357, 696.8417199999999, 708.0205599999999, 719.9283, 731.10345, 742.1890199999999, 753.2815099999999, 764.3617099999999, 775.5210499999998, 787.0316099999998, 798.81116, 811.19525, 823.01231, 834.69331, 846.432629, 858.2431690000001, 869.9161690000001, 881.8675390000001, 892.1318389999999, 902.434049, 912.6648089999999, 924.010309, 935.0565679999999, 945.9272579999997, 957.3386879999997, 968.0551479999997, 979.3438869999998, 990.1289269999997, 1001.6359159999997, 1013.6262159999997, 1025.8483549999996, 1037.9877049999996, 1049.7275749999997, 1061.6708349999997, 1073.5638649999996, 1305.3565649999996, 1317.2061549999996, 1329.0694839999996, 1341.0402539999998, 1352.9364729999998, 1365.3003929999998, 1376.6832829999998, 1388.6439329999998, 1400.1382029999997, 1412.1320829999997, 1423.8871929999996, 1435.8657929999995, 1447.4466729999995, 1458.6635829999996, 1472.1661119999999, 1484.1226319999996, 1494.7846919999997, 1504.5757219999996, 1514.9305619999998, 1524.699682, 1535.0809719999997, 1544.9834919999998, 1554.7057519999998, 1564.624132, 1574.6459919999998, 1584.3809419999998, 1594.197682, 1604.2162819999999];199.17749299999997;87;39;48;[False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, True, False, False, False, True, True, True, True, False, True, True, False, False, True, False, False, False, True, True, False, False, True, False, False, True, True, False, True, True, True, True, False, False, False, True, True, False, True, True, True, True, False, False, True, True, False, True, True, True, True, False, True, False, False, True, False, True, False, False, False, True, False, True, True, False];0;;{[79, 27, 14],[78, 28, 14],[86, 22, 14],[97, 20, 14],[75, 30, 14],[74, 34, 14],[83, 23, 14],[77, 29, 14],[82, 26, 14],[93, 21, 14]}
topology100-14_001_u20;cusolve-mo;gecode;firstfail-random;decrease_hop_and;and;1;16;8;1800;False;26394.0;2023-05-01 16:57:58.120293;94;55795;918.6313389999997;696.343016;[10.51549, 20.57716, 30.622989999999998, 40.63274, 50.81507, 60.984339999999996, 70.95277999999999, 80.98974, 92.01049, 102.00137000000001, 112.52177, 123.21732, 133.73266999999998, 144.04199, 154.62411, 165.45483000000002, 176.06557, 186.31259, 196.25041, 206.23268000000002, 216.3443, 226.26677999999998, 235.96029999999996, 245.80261, 255.87363999999997, 265.94451, 276.60328999999996, 287.7201, 297.90261, 307.88138999999995, 318.00478, 328.35675999999995, 338.35968999999994, 348.41117999999994, 358.53675, 368.68349, 378.44651999999996, 388.78096, 399.0202, 408.95635, 418.85072999999994, 428.9680599999999, 438.74748999999997, 449.37694999999997, 459.7899699999999, 470.27257, 480.82237, 491.3300899999999, 501.92372999999986, 512.7289499999999, 523.2957899999999, 534.02649, 544.7472399999999, 555.45831, 566.07411, 576.61925, 587.33001, 597.70931, 608.32634, 619.0585799999999, 629.8353389999999, 640.3676389999999, 650.8572989999999, 661.1388589999999, 670.962229, 681.111869, 691.0110789999999, 701.669809, 711.708799, 722.867319, 734.463179, 746.5607779999999, 758.2094279999999, 770.3111979999999, 781.9934179999999, 793.897757, 805.887746, 817.7019359999999, 829.365186, 841.0113259999999, 853.142115, 865.384105, 1502.257825, 1514.535895, 1525.492605, 1535.2455649999997, 1545.2114249999997, 1555.3004949999997, 1565.2300249999998, 1575.1293949999997, 1585.3284849999998, 1595.2883049999998, 1605.107415, 1614.9743549999998];222.47711200000006;94;86;8;[False, False, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;;{[82, 27, 13],[77, 21, 14],[94, 26, 13],[67, 29, 13],[54, 28, 14],[61, 24, 14],[73, 28, 13],[65, 23, 14],[53, 29, 14],[50, 30, 14],[57, 25, 14],[68, 22, 14],[95, 25, 13]}
topology100-14_001_u20;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;and;1;16;8;1800;False;12671.0;2023-05-01 16:57:57.282817;121;30724;455.4466310000001;1072.6920730000002;[10.07499, 20.21245, 30.79613, 41.5553, 51.608549999999994, 62.02660899999999, 72.196739, 82.479469, 92.517369, 102.74650899999999, 112.89627899999999, 122.73227899999999, 132.555739, 142.613179, 152.85296899999997, 162.780079, 172.949099, 183.065779, 193.12051899999997, 203.11863899999997, 213.10192899999996, 223.17669899999999, 251.254169, 261.40470899999997, 271.147399, 281.031789, 291.007439, 308.456399, 318.71360899999996, 338.270671, 357.633533, 377.22661899999997, 387.91267899999997, 398.805419, 410.29590899999994, 421.114779, 431.2384189999999, 441.92706899999996, 452.40963899999997, 463.1759289999999, 474.06278899999995, 485.2272889999999, 496.19291899999996, 506.99388899999997, 517.868659, 528.934049, 540.7004289999999, 551.3027989999999, 562.245189, 572.890459, 583.211549, 593.302149, 603.552009, 613.685169, 623.9154189999999, 634.6483489999999, 645.571919, 656.462259, 667.0955289999999, 678.487629, 689.371429, 700.200949, 711.354709, 731.211844, 741.999244, 761.7844, 772.93328, 785.06119, 795.67626, 806.01961, 816.4034999999999, 827.59548, 847.651832, 858.6381019999999, 869.0324519999999, 880.777742, 892.6302019999999, 905.1613519999999, 926.952565, 938.8173549999999, 950.601645, 962.806235, 974.9807349999999, 987.3244749999999, 999.345685, 1011.4910649999999, 1023.3542050000001, 1035.2766040000001, 1047.2588640000001, 1059.897674, 1072.068444, 1084.035814, 1105.4269500000003, 1117.8869100000002, 1129.855639, 1151.999164, 1174.0184840000002, 1186.357404, 1198.3548340000002, 1210.648163, 1223.297063, 1245.331498, 1267.412331, 1289.066896, 1301.3529560000002, 1313.1855650000002, 1334.74928, 1356.498712, 1367.400331, 1377.545431, 1387.456161, 1397.553701, 1416.0492100000001, 1426.1097300000001, 1444.5605090000001, 1454.4500590000002, 1473.0935900000002, 1491.2134050000002, 1501.1890150000002, 1511.2597650000002, 1521.7618850000003];333.51320799999996;121;66;55;[False, False, True, True, False, False, True, False, False, False, True, False, False, True, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, False, False, True, True, True, False, True, True, False, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, False, False, False, False, False, False, True, True, True, True, False, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, True, False, False, False, True, True, True, False, False, False, True, True, False, False, True, True, False, True, False, True, False, True, False, False, True, True, False, False];19;;{[75, 31, 14],[77, 30, 14],[90, 22, 14],[93, 21, 14],[83, 23, 14],[98, 38, 13],[98, 20, 14],[78, 27, 14],[74, 37, 14],[79, 25, 14],[99, 34, 13]}
topology100-14_001_u20;cusolve-mo;gecode;firstfail-random;decrease_hop_and;or;1;16;8;1800;False;22269.0;2023-05-01 16:57:57.378402;133;31848;470.7617159999999;1025.9980269999999;[9.83811, 20.022419999999997, 30.473299999999995, 40.85078, 51.34560999999999, 61.67695, 71.74280999999999, 82.15419, 92.1002, 102.28462999999999, 112.79087000000001, 123.53524000000002, 134.28907, 144.82387, 155.58483, 166.03943, 176.90603900000002, 188.35249900000002, 198.82925900000004, 209.67638900000003, 220.48849900000002, 231.188509, 242.032558, 252.703148, 263.643868, 274.137328, 285.04838800000005, 295.944038, 306.870698, 317.919918, 328.780218, 339.832938, 350.574698, 361.278078, 372.51505799999995, 383.076508, 393.93888799999996, 404.50789799999995, 415.166448, 425.66508799999997, 436.280898, 446.746288, 457.691458, 468.52370799999994, 480.04599799999994, 490.66932799999995, 501.3641779999999, 513.324538, 524.747808, 536.442278, 548.202038, 559.714598, 571.4015979999999, 582.938478, 594.544458, 606.053588, 617.3159069999999, 629.447826, 641.698146, 653.8847659999999, 666.0137359999999, 677.3055959999999, 688.797346, 700.3576459999999, 712.082186, 724.223346, 736.9801759999999, 748.8742259999999, 760.534195, 772.5766649999998, 785.6293949999998, 797.7727749999999, 809.9784149999999, 822.1673649999999, 834.114515, 845.9809949999999, 857.917975, 869.3467749999999, 881.5037649999998, 893.2914049999997, 905.3042249999997, 917.4407949999998, 929.3830149999997, 941.6478649999997, 953.3748649999998, 965.5958449999996, 977.9580849999996, 989.5085549999997, 1001.2932049999997, 1013.1121849999996, 1024.7292949999996, 1036.3712449999996, 1048.3771149999995, 1060.1888149999995, 1072.0433239999995, 1083.6856339999995, 1095.5796539999997, 1108.1799539999997, 1132.2993539999998, 1144.2615439999997, 1155.6921639999996, 1167.2169229999995, 1179.1257329999996, 1190.9717629999996, 1202.6122129999997, 1214.2043329999997, 1226.1180829999996, 1237.5076129999995, 1249.0374329999995, 1260.7200829999995, 1271.1131929999995, 1281.2327629999995, 1291.2927129999996, 1301.0202029999996, 1310.9595029999996, 1321.0833829999997, 1331.1777529999995, 1340.9058329999996, 1350.7834029999997, 1360.6330929999995, 1370.6065629999996, 1380.9323929999996, 1390.9557129999994, 1400.5984329999997, 1410.4401629999995, 1420.3067029999995, 1430.2130429999995, 1439.9342329999995, 1450.1932029999996, 1460.5475229999997, 1470.1950029999996, 1479.9534129999997, 1489.7066529999997];344.10963200000003;133;117;16;[False, False, False, False, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, False, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True];0;;{[98, 27, 13],[87, 32, 13],[69, 25, 14],[82, 36, 13],[88, 31, 13],[95, 30, 13],[71, 23, 14],[74, 22, 14],[80, 48, 13],[96, 21, 14],[57, 31, 14],[70, 24, 14],[61, 26, 14],[56, 36, 14],[59, 29, 14]}
topology100-14_001_u40;cusolve-mo;gecode;firstfail-random;forbid_target_alloc;and;1;16;8;1800;False;1806.0;2023-05-01 17:33:46.914522;7;2315;24.745560000000005;57.142509999999994;[10.39216, 20.293300000000002, 34.782360000000004, 44.70128, 54.66045, 64.76626, 74.80314];26.042524;7;1;6;[False, True, False, False, False, False, False];0;;{[95, 66, 14],[93, 72, 14],[97, 58, 14],[96, 65, 14]}
topology100-14_001_u40;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;and;1;16;8;1800;False;6790.0;2023-05-01 17:33:46.975372;20;7870;78.39207999999999;150.58917999999997;[10.31306, 20.70183, 30.60191, 40.24583, 56.948460000000004, 66.85365999999999, 77.10522, 87.11475, 97.28804, 107.45138, 130.10517, 140.44429, 150.63132, 160.90219, 171.22289999999998, 181.34581999999997, 191.52756, 201.53679, 211.88781999999998, 221.86235999999997];51.90427000000001;20;5;15;[False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, False, True];0;;{[93, 63, 13],[91, 51, 14],[90, 55, 14],[80, 57, 14],[88, 56, 14],[79, 63, 14],[78, 72, 14],[77, 75, 14]}
topology100-14_001_u60;cusolve-mo;gecode;firstfail-random;decrease_one_link_charge;or;1;16;8;1800;False;1277.0;2023-05-01 17:33:46.923625;17;34557;310.10662;133.64048000000003;[10.65562, 20.88045, 32.08655, 42.59124, 53.2569, 63.846830000000004, 74.55317000000001, 85.53671000000001, 96.09944000000002, 106.98919000000001, 117.02375, 127.03291000000002, 137.14051000000003, 147.27758000000003, 157.03282000000004, 168.09598000000005, 436.4591700000001];52.574386;17;4;13;[True, False, False, False, False, False, False, False, False, False, True, True, False, True, False, False, False];0;;{[94, 96, 13],[92, 84, 14],[97, 76, 14],[95, 80, 14],[91, 89, 14],[94, 83, 14],[96, 79, 14]}
topology100-14_001_u40;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;or;1;16;8;1800;False;8502.0;2023-05-01 17:33:46.893495;25;43972;413.2879689999999;187.42097;[10.1496, 20.22024, 30.09986, 39.748180000000005, 49.727430000000005, 59.56255, 69.39113, 79.15804, 89.98713000000001, 100.33749, 111.01848000000001, 121.653289, 172.722419, 189.69810900000002, 199.835599, 209.80210900000003, 219.89840900000002, 229.84397900000002, 240.201449, 250.32124900000002, 551.842949, 561.944409, 572.321019, 582.4635589999999, 593.285729];65.482112;25;10;15;[False, False, False, False, True, False, False, False, True, True, False, True, False, False, True, True, False, False, True, True, False, True, False, False, True];0;;{[76, 56, 14],[86, 52, 14],[92, 48, 14],[73, 59, 14],[89, 50, 14],[71, 69, 14]}
topology100-14_001_u40;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_and;or;1;16;8;1800;False;4278.0;2023-05-01 17:33:46.196096;28;22965;204.60055000000003;214.91947000000002;[10.122900000000001, 84.52813, 94.53641999999999, 104.79359, 114.57181, 124.58315999999999, 134.34281, 144.28228, 153.94716999999997, 164.36962999999997, 175.44373999999996, 186.00980999999996, 196.97802999999993, 208.13201999999995, 218.93137999999996, 230.06568, 241.28339999999997, 252.20961999999997, 263.31625999999994, 274.71168, 291.51894, 302.76242, 358.53247, 369.41355, 379.48197000000005, 389.8647, 400.14160000000004, 411.55439];72.469657;28;8;20;[False, False, False, False, False, False, False, True, False, False, True, False, True, False, True, True, False, False, False, False, False, False, False, True, True, False, False, True];0;;{[89, 70, 14],[98, 50, 14],[91, 63, 14],[97, 53, 14],[82, 73, 14],[95, 56, 14],[99, 46, 14],[93, 62, 14],[90, 68, 14]}
topology100-14_001_u40;cusolve-mo;gecode;firstfail-random;forbid_target_alloc;or;1;16;8;1800;False;3216.0;2023-05-01 17:33:46.957694;34;29797;263.382299;252.00131;[10.23271, 19.982129999999998, 30.372649, 41.324749, 51.582329, 62.10460900000001, 72.45939900000002, 82.65820900000001, 93.507619, 104.88102900000001, 115.268339, 124.956749, 134.64286900000002, 144.860949, 155.274969, 165.334159, 175.122099, 185.029279, 194.91918900000002, 205.10599900000003, 215.071549, 224.93578900000003, 235.00120900000002, 245.04477900000003, 416.193669, 426.23899900000004, 436.190379, 445.92805899999996, 455.99993900000004, 466.454639, 476.879949, 486.870989, 497.2977589999999, 508.052169];88.017759;34;8;26;[False, True, False, False, False, True, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, True];0;;{[98, 51, 14],[97, 54, 14],[89, 70, 14],[92, 60, 14],[88, 72, 14],[99, 50, 14],[95, 55, 14]}
