instance;algorithm;cp_solver;cp_strategy;uf_conflict_strategy;uf_conflicts_combinator;fzn_optimisation_level;threads;cores;cp_timeout_sec;exhaustive;hypervolume;datetime;cp_solutions;cp_total_nodes;time_cp_sec;time_fzn_sec;cp_solutions_list;uf_time_sec;uf_calls;uf_solutions;uf_conflicts;uf_solutions_list;uf_conflicts_backtrack;hypervolume_before_uf
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;not_assignment;or;1;16;8;180;False;17351.0;2023-04-26 11:48:37.088735;59;7393;38.40631000000001;111.37530000000001;[2.642803, 5.154679, 7.751365, 10.287941, 12.820842, 15.329177000000001, 17.810491, 20.424177, 22.910966000000002, 25.424082000000002, 27.943184000000002, 30.483179, 32.975114000000005, 35.586264, 38.121283000000005, 40.616574, 43.143286, 45.742502, 48.257377000000005, 50.76763600000001, 53.32638600000001, 55.89408400000001, 58.41742500000001, 60.948495000000015, 63.49926100000001, 66.02868700000002, 68.56590500000001, 71.06299800000001, 73.53249400000001, 76.074239, 78.61447700000001, 81.160887, 83.658671, 86.20915, 88.72795299999999, 91.302691, 93.803833, 96.36385899999999, 98.935462, 101.48288500000001, 104.00956000000001, 106.515798, 109.06493900000001, 111.57941100000002, 114.120214, 116.689606, 119.24197500000001, 121.861824, 124.38263800000001, 126.88629000000002, 129.38765200000003, 131.93876000000003, 134.52416700000003, 137.084593, 139.65364200000002, 142.22603600000002, 144.80065000000002, 147.29629900000003, 149.78161000000003];95.84735000000002;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;and;1;16;8;180;False;17980.0;2023-04-26 11:53:15.911969;59;6739;38.18378999999998;111.40196;[2.688918, 5.2738130000000005, 7.784991000000001, 10.281177000000001, 12.817889000000001, 15.333227, 17.84971, 20.381992, 22.869851, 25.393387, 27.874637000000003, 30.370012000000003, 32.895235, 35.381910000000005, 37.911731, 40.429102, 43.042603, 45.579016, 48.12050000000001, 50.62195200000001, 53.156209000000004, 55.646399, 58.191866000000005, 60.724671, 63.218855, 65.771825, 68.308092, 70.879195, 73.412989, 75.98444599999999, 78.49682, 80.99801599999999, 83.50664599999999, 86.027202, 88.562423, 91.127714, 93.70800799999999, 96.24519799999999, 98.81129299999999, 101.38049, 103.90096499999999, 106.484833, 109.06611099999999, 111.60740899999999, 114.13322, 116.606494, 119.192195, 121.75164799999999, 124.296899, 126.809369, 129.334664, 131.849797, 134.414346, 136.929575, 139.47015499999998, 142.028784, 144.532961, 147.089013, 149.58575];77.55750400000001;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_or;or;1;16;8;180;False;17885.0;2023-04-26 11:53:15.958334;58;7130;38.50063399999999;111.52240999999998;[2.619886, 5.152716, 7.711343, 10.195249, 12.727376000000001, 15.296443, 17.915668000000004, 20.411744000000002, 22.979780000000005, 25.600666, 28.149295000000002, 30.747038, 33.354448, 35.881429, 38.415233, 40.957010999999994, 43.441452, 45.985699, 48.503080999999995, 51.015274, 53.551379000000004, 56.02756600000001, 58.53085, 61.07051200000001, 63.599222, 66.134499, 68.67128, 71.176153, 73.731011, 76.29306199999999, 78.780368, 81.297901, 83.86895299999999, 86.43024099999998, 89.00025099999998, 91.60253299999998, 94.15838699999998, 96.68885799999998, 99.22980799999998, 101.75451599999998, 104.30685799999998, 106.83407799999998, 109.36878799999998, 111.93228399999998, 114.40376699999999, 116.96147699999997, 119.48043399999997, 122.03637299999997, 124.63767899999998, 127.14979399999997, 129.71918799999997, 132.238837, 134.79267899999996, 137.32763099999997, 139.88111999999998, 142.427956, 144.97484299999996, 147.49382899999998];77.28718799999999;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;decrease_hop_and;or;1;16;8;180;False;19121.0;2023-04-26 11:53:15.928673;59;7299;39.198523000000016;111.08137000000002;[2.6503370000000004, 5.241609, 7.830521000000001, 10.328304000000003, 12.860252000000003, 15.383733000000001, 17.860737, 20.420351000000004, 22.977276, 25.476281, 27.962062000000003, 30.507537000000003, 33.001338000000004, 35.570619, 38.088736, 40.70921, 43.221988, 45.764065, 48.244268, 50.78634999999999, 53.328779, 55.84555099999999, 58.426148999999995, 60.918628, 63.46560099999999, 65.993286, 68.522898, 71.028554, 73.52453299999999, 76.015806, 78.644301, 81.194387, 83.790502, 86.297483, 88.789242, 91.324825, 93.831034, 96.36277700000001, 98.98127100000002, 101.50893100000002, 104.03526700000002, 106.56273100000001, 109.17970000000003, 111.74687900000002, 114.27444500000001, 116.90597600000002, 119.49331700000002, 121.98650000000002, 124.50504200000002, 127.07890900000001, 129.723261, 132.331342, 134.963164, 137.53478300000003, 140.12753800000002, 142.61956100000003, 145.14337000000003, 147.72282100000004, 150.27989300000004];77.879734;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;or;1;16;8;180;False;19378.0;2023-04-26 11:53:16.015171;58;6848;37.789655000000025;109.95513999999999;[2.715903, 5.25434, 7.826633999999999, 10.379489, 12.979753, 15.51892, 17.982491, 20.518238000000004, 23.040916000000003, 25.584925000000002, 28.077975, 30.575446999999997, 33.10473399999999, 35.676328999999996, 38.274446999999995, 40.845527999999995, 43.38409099999999, 45.98704799999999, 48.55228799999999, 51.09915999999998, 53.645167999999984, 56.19861199999998, 58.76834599999998, 61.269874999999985, 63.83215399999999, 66.41697199999999, 69.01051199999999, 71.550311, 74.06876799999998, 76.64132499999998, 79.17880899999997, 81.70258399999997, 84.21520999999998, 86.74773299999998, 89.28374999999998, 91.93490899999999, 94.50954199999998, 97.05230499999998, 99.57651899999999, 102.132984, 104.65806999999998, 107.16204899999998, 109.74732599999999, 112.33813599999998, 114.89151399999999, 117.46347099999998, 119.99591999999998, 122.49875399999999, 124.998019, 127.43137100000001, 129.90319399999998, 132.548138, 135.119936, 137.692021, 140.198548, 142.71775, 145.23114900000002, 147.744795];78.075518;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_and;and;1;16;8;180;False;18571.0;2023-04-26 11:53:15.946247;59;7226;37.90344799999999;111.81042000000002;[2.7157929999999997, 5.3335349999999995, 7.908087999999999, 10.494900999999999, 13.092118, 15.607863, 18.118457, 20.640287, 23.170182, 25.727138999999998, 28.236699, 30.739923, 33.310866000000004, 35.773612, 38.269507000000004, 40.832852, 43.337329, 45.818895, 48.323707999999996, 50.78044799999999, 53.290896, 55.776723999999994, 58.30211, 60.875572999999996, 63.39189, 65.959349, 68.454664, 71.04659799999999, 73.574066, 76.17244099999999, 78.709036, 81.22309200000001, 83.759636, 86.265238, 88.801635, 91.33672899999999, 93.855626, 96.43500900000001, 99.00957000000001, 101.638394, 104.11834700000001, 106.59251200000001, 109.11937100000003, 111.67426800000003, 114.18541100000002, 116.66903400000002, 119.21658800000003, 121.76412300000003, 124.31285200000002, 126.81789300000003, 129.41792400000003, 131.91293600000003, 134.41955900000005, 136.96075700000003, 139.50517000000002, 142.03512300000003, 144.550607, 147.11873300000002, 149.71386800000002];79.12028999999998;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u60;cusolve-mo;gecode;firstfail-random;not_assignment;and;1;16;8;180;False;9595.0;2023-04-26 11:53:15.947744;58;6245;40.19517599999999;109.90586000000002;[2.759671, 5.348302, 8.040181, 10.627557000000001, 13.296660000000001, 15.894926, 18.440559, 21.003193, 23.600939, 26.201296, 28.762496, 31.377139, 33.956728999999996, 36.522268999999994, 39.05507, 41.57231, 44.199805999999995, 46.812751999999996, 49.35287199999999, 51.88376699999999, 54.40156699999999, 57.00536999999999, 59.52787899999999, 62.05655199999999, 64.672085, 67.32204599999999, 69.90371099999999, 72.53815499999999, 75.094856, 77.623179, 80.230482, 82.778138, 85.330726, 87.878202, 90.533322, 93.034021, 95.565346, 98.08813099999999, 100.76646, 103.33795099999999, 105.961984, 108.567962, 111.13664899999999, 113.75937599999999, 116.34381699999999, 118.952268, 121.600429, 124.33207300000001, 126.930943, 129.465092, 132.09661599999998, 134.69314799999998, 137.34072999999998, 139.99916899999997, 142.55014799999998, 145.073659, 147.590518, 150.10103600000002];79.01847500000001;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;decrease_hop_and;and;1;16;8;180;False;18483.0;2023-04-26 11:53:15.233843;59;6843;38.176574;111.66333999999999;[2.563628, 5.201417, 7.701582, 10.219672, 12.735379, 15.336165000000001, 17.851655, 20.427613, 22.993132000000003, 25.505834, 28.011305000000004, 30.543489, 33.082474000000005, 35.627248, 38.20344, 40.755902, 43.254774000000005, 45.85965300000001, 48.40821700000001, 50.99422800000001, 53.588010000000004, 56.142046, 58.781256, 61.312786, 63.874635999999995, 66.400034, 68.907243, 71.446433, 73.987064, 76.48372, 79.094628, 81.710285, 84.268672, 86.848971, 89.358402, 91.88316599999999, 94.36944700000001, 96.850683, 99.395965, 101.90322599999999, 104.419504, 106.955099, 109.455519, 112.00159699999999, 114.53368899999998, 117.04776799999999, 119.60456999999998, 122.14848299999998, 124.67300799999998, 127.16756599999997, 129.694483, 132.182289, 134.725254, 137.215126, 139.752286, 142.24804799999998, 144.789968, 147.33076799999998, 149.839914];80.37065199999998;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_target_alloc;or;1;16;8;180;False;18794.0;2023-04-26 11:53:15.246148;59;7400;38.10483199999999;110.73039999999999;[2.545652, 5.115066000000001, 7.617834, 10.148516, 12.65531, 15.15742, 17.656579, 20.151831, 22.68941, 25.259737999999995, 27.719527, 30.241777999999996, 32.79767, 35.281392999999994, 37.80119199999999, 40.322132999999994, 42.81452099999999, 45.30848499999999, 47.792846999999995, 50.277618999999994, 52.76421199999999, 55.25592499999999, 57.75619699999999, 60.277581, 62.801829, 65.319813, 67.824857, 70.318157, 72.83850799999999, 75.351879, 77.92165899999999, 80.40561299999999, 82.87565199999999, 85.38361299999998, 87.93238699999998, 90.47744999999999, 92.99487199999999, 95.527289, 98.13296599999998, 100.65873699999999, 103.17423399999998, 105.71484899999999, 108.24166599999998, 110.757229, 113.25200199999999, 115.75388499999998, 118.27939899999998, 120.80951499999998, 123.36687599999999, 125.90356099999998, 128.579165, 131.103886, 133.59252499999997, 136.16164199999997, 138.70640999999998, 141.18941299999997, 143.75223599999998, 146.335491, 148.83523199999996];81.32696700000002;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u60;cusolve-mo;gecode;firstfail-random;not_assignment;or;1;16;8;180;False;9915.0;2023-04-26 11:53:15.828329;58;6809;40.40618400000002;109.58811000000001;[2.6638960000000003, 5.262931, 7.878673, 10.460719, 13.062318, 15.717071999999998, 18.279063, 20.839679999999998, 23.443005999999997, 26.102283999999997, 28.619677999999997, 31.254203999999994, 33.856753, 36.427730999999994, 38.964746999999996, 41.57706099999999, 44.115660999999996, 46.67184999999999, 49.213999, 51.780919999999995, 54.35879399999999, 56.93893599999999, 59.48256399999999, 62.060355999999985, 64.63040899999999, 67.19365799999999, 69.73065899999999, 72.24971099999999, 74.846982, 77.405627, 79.932229, 82.490794, 85.053563, 87.552367, 90.120164, 92.70611500000001, 95.24771000000001, 97.883364, 100.408147, 103.01848, 105.59945599999999, 108.195297, 110.787908, 113.441649, 116.063759, 118.75386600000002, 121.39964900000001, 124.00419500000002, 126.62976000000002, 129.167078, 131.84798400000003, 134.54364400000003, 137.09038800000002, 139.77286200000003, 142.35574900000003, 144.88388600000002, 147.43497900000003, 149.99429400000002];80.902018;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;or;1;16;8;180;False;19121.0;2023-04-26 11:53:15.527943;59;6780;38.21384899999999;111.57079999999999;[2.551517, 5.122143, 7.713514, 10.258193, 12.800043, 15.271826, 17.767309, 20.28183, 22.804073000000002, 25.331496, 27.847161999999997, 30.35129, 32.982806999999994, 35.554793, 38.134418, 40.69026499999999, 43.230768999999995, 45.801517999999994, 48.402024, 50.932947999999996, 53.469713999999996, 55.980447999999996, 58.531301, 61.046321999999996, 63.60106, 66.11816499999999, 68.61128099999999, 71.162147, 73.697594, 76.27102500000001, 78.792581, 81.33229800000001, 83.83390700000001, 86.343559, 88.841885, 91.363574, 93.90188500000001, 96.452983, 98.977689, 101.51733300000001, 104.03979, 106.60657900000001, 109.12457, 111.625562, 114.18781, 116.73307100000001, 119.25503800000001, 121.79330999999999, 124.307212, 126.88254799999999, 129.49240700000001, 132.03145899999998, 134.56662799999998, 137.092142, 139.616595, 142.16949499999998, 144.702745, 147.20659299999997, 149.78464899999997];81.68589999999998;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_and;or;1;16;8;180;False;20438.0;2023-04-26 11:53:15.616302;59;7304;38.23019199999999;111.64767999999997;[2.667439, 5.285196, 7.865922, 10.404304, 13.067686, 15.652061999999999, 18.209564999999998, 20.756331, 23.246614, 25.767464, 28.288601, 30.7927, 33.304052, 35.806258, 38.296127999999996, 40.89345, 43.426224999999995, 45.970699999999994, 48.47796599999999, 50.99181699999999, 53.52634399999999, 56.05837899999999, 58.55482099999999, 61.07408799999999, 63.68095899999999, 66.19012599999999, 68.70718599999998, 71.22243199999997, 73.77575499999998, 76.31974099999998, 78.84674099999998, 81.44818499999998, 83.96905899999999, 86.47510699999998, 89.05389599999998, 91.63676599999998, 94.15135399999998, 96.66270599999999, 99.28122299999998, 101.78986699999997, 104.31730299999997, 106.85037099999997, 109.38539899999996, 111.92171299999995, 114.45666199999997, 116.96370199999997, 119.49021099999997, 121.99804799999998, 124.52741299999998, 127.05030399999998, 129.55818699999998, 132.07111799999996, 134.61378599999998, 137.15922199999997, 139.67277399999995, 142.24937999999995, 144.80787099999995, 147.35453899999996, 149.87787199999997];81.79230700000001;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;decrease_hop_or;and;1;16;8;180;False;19710.0;2023-04-26 11:53:15.771485;58;7117;38.38267400000002;111.93776999999999;[2.687931, 5.264133, 7.86558, 10.381378999999999, 12.895022, 15.37154, 17.877769999999998, 20.403899, 23.030367, 25.534071, 28.050525999999998, 30.541612, 33.059223, 35.577591, 38.088008, 40.596738, 43.171673, 45.700131000000006, 48.249989, 50.746557, 53.273059, 55.799983000000005, 58.363116000000005, 60.919321, 63.42982, 65.978691, 68.535619, 71.09875, 73.653377, 76.23320700000001, 78.78705000000001, 81.29433900000001, 83.802102, 86.32982200000001, 88.82385500000001, 91.384886, 93.971342, 96.499052, 99.04859100000002, 101.57562500000002, 104.116589, 106.658213, 109.223465, 111.766198, 114.34559000000002, 116.893679, 119.469821, 122.02799, 124.604997, 127.19609700000001, 129.78648600000002, 132.426085, 135.020645, 137.59214000000003, 140.091213, 142.57212900000002, 145.097587, 147.716753];80.86935700000001;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;decrease_hop_or;or;1;16;8;180;False;19208.0;2023-04-26 11:53:15.952697;59;7139;38.30277399999999;111.53221;[2.689253, 5.242516, 7.8170020000000005, 10.45862, 13.015395000000002, 15.608981, 18.16016, 20.680584000000003, 23.273555, 25.806957, 28.359572999999997, 30.906728, 33.457974, 35.984365, 38.490567, 40.987809999999996, 43.525922, 46.066902, 48.56949, 51.092139, 53.622437000000005, 56.106418000000005, 58.63577500000001, 61.25629000000001, 63.77331400000001, 66.287071, 68.786672, 71.286809, 73.815289, 76.327619, 78.802793, 81.363794, 83.911329, 86.46444299999999, 89.018227, 91.53688199999999, 94.077564, 96.58758399999999, 99.098902, 101.613389, 104.153795, 106.700773, 109.281848, 111.83575300000001, 114.43266400000002, 117.01961700000001, 119.564797, 122.071684, 124.592959, 127.184065, 129.69741199999999, 132.16370999999998, 134.699987, 137.223927, 139.705691, 142.22722299999998, 144.76931, 147.274114, 149.834984];81.72873899999996;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;and;1;16;8;180;False;19027.0;2023-04-26 11:53:15.778471;59;6878;38.492758000000016;111.57949899999997;[2.696698, 5.26984, 7.906206, 10.429402, 13.020584, 15.516489, 18.074284, 20.608774, 23.124597, 25.639491, 28.156941, 30.749968000000003, 33.316082, 35.861474, 38.448193, 40.945721000000006, 43.46733, 45.96356899999999, 48.514911999999995, 51.136044999999996, 53.616043999999995, 56.099669, 58.601848, 61.087936, 63.616697, 66.139646, 68.69612699999999, 71.19962100000001, 73.713699, 76.24768300000001, 78.770587, 81.303612, 83.877543, 86.398428, 88.95541700000001, 91.46919199999999, 93.978649, 96.586312, 99.12540200000001, 101.680818, 104.163685, 106.706955, 109.22187600000001, 111.70542499999999, 114.19561199999998, 116.81488499999999, 119.31702999999999, 121.89369699999999, 124.41425199999999, 126.929396, 129.45245, 132.0611, 134.56663600000002, 137.150925, 139.738053, 142.30013, 144.896933, 147.53317099999998, 150.07225699999998];82.04636900000003;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_source_target_alloc_or;and;1;16;8;180;False;18905.0;2023-04-26 11:53:15.977289;59;7238;38.49120799999999;111.57686000000001;[2.6852470000000004, 5.22734, 7.805142, 10.400189, 12.966169, 15.473839, 17.997213000000002, 20.476284, 23.011317000000002, 25.562327000000003, 28.106289000000004, 30.642546000000003, 33.241287, 35.784569000000005, 38.293231, 40.817807, 43.330766, 45.932837, 48.442161999999996, 51.005007, 53.596956999999996, 56.136675999999994, 58.66981, 61.226347999999994, 63.702845999999994, 66.22400599999999, 68.720126, 71.311668, 73.85292199999999, 76.390475, 79.011051, 81.527074, 84.065494, 86.576691, 89.15914799999999, 91.718021, 94.212124, 96.745895, 99.296422, 101.843202, 104.419681, 106.98905300000001, 109.490097, 111.98578400000001, 114.520779, 117.03245700000001, 119.620828, 122.15297600000001, 124.69727700000001, 127.245225, 129.756839, 132.315323, 134.84837000000002, 137.372506, 139.88241, 142.446352, 144.971597, 147.484465, 150.068068];85.051438;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u40;cusolve-mo;gecode;firstfail-random;forbid_target_alloc;and;1;16;8;180;False;18945.0;2023-04-26 11:53:15.901052;59;7403;38.36265599999997;111.74026900000001;[2.6265980000000004, 5.250151000000001, 7.8827, 10.469729000000001, 13.016075, 15.562261000000001, 18.081500000000002, 20.613052000000003, 23.166136, 25.660754000000004, 28.141861000000002, 30.637684, 33.162783000000005, 35.696000000000005, 38.22732500000001, 40.754808000000004, 43.318628000000004, 45.83092900000001, 48.306689000000006, 50.88457600000001, 53.39963300000001, 55.93737900000001, 58.479485000000004, 61.023951000000004, 63.566777, 66.069021, 68.56199600000001, 71.062287, 73.613442, 76.118768, 78.627353, 81.115925, 83.619259, 86.09914500000001, 88.61711200000002, 91.13427100000001, 93.71289100000001, 96.26027000000002, 98.788903, 101.31562000000001, 103.98057700000001, 106.59271800000002, 109.189333, 111.73058100000002, 114.32252100000001, 116.845237, 119.395286, 121.96642, 124.510004, 127.097944, 129.67168099999998, 132.227729, 134.875992, 137.393098, 139.966923, 142.484293, 145.04785099999998, 147.563849, 150.10292499999997];89.698463;59;59;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u60;cusolve-mo;gecode;firstfail-random;decrease_max_link_charge;and;1;16;8;180;False;9373.0;2023-04-26 11:57:49.203473;58;6772;39.505757;109.55891900000002;[2.680626, 5.302983000000001, 7.897592, 10.513943, 13.033384, 15.539959, 18.088451999999997, 20.644515, 23.130815, 25.655022, 28.186574, 30.739714, 33.359535, 35.891721000000004, 38.395046, 40.902891, 43.459878, 46.036624, 48.639011, 51.194899, 53.751849, 56.250011, 58.786827, 61.37562, 63.91094699999999, 66.466584, 69.020297, 71.620847, 74.198568, 76.736017, 79.319099, 81.96157099999999, 84.520256, 87.069063, 89.64248300000001, 92.18738, 94.765393, 97.312633, 99.966801, 102.57869300000002, 105.17454900000001, 107.74779200000002, 110.30977600000003, 112.89839500000002, 115.45377300000003, 118.05874800000002, 120.59728700000002, 123.17811100000003, 125.73299400000002, 128.28485300000003, 130.90841600000005, 133.49653900000004, 136.10357700000003, 138.66648500000002, 141.230419, 143.793746, 146.36231300000003, 149.06467600000002];73.907253;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u60;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;and;1;16;8;180;False;8388.0;2023-04-26 11:57:48.856643;58;6707;39.27991700000001;109.76638000000003;[2.570088, 5.2175519999999995, 7.803387, 10.399816000000001, 13.007394999999999, 15.563962, 18.099533, 20.699603000000003, 23.241993, 25.805882000000004, 28.486092000000006, 31.034614000000005, 33.57899400000001, 36.128973, 38.709158, 41.232628000000005, 43.81144700000001, 46.39558000000001, 48.981337, 51.52661400000001, 54.061356, 56.654096, 59.217625000000005, 61.76482600000001, 64.26794300000002, 66.80133400000001, 69.36233700000001, 71.91681000000001, 74.47877100000001, 76.97207100000001, 79.59129600000001, 82.231896, 84.82939900000001, 87.372241, 89.95442400000002, 92.510658, 95.03591300000001, 97.57789400000001, 100.094862, 102.64506900000002, 105.13763700000003, 107.73689100000003, 110.25334500000004, 112.79316800000004, 115.32351000000003, 117.90684400000004, 120.45547100000003, 123.04705000000004, 125.57202200000003, 128.25360700000004, 130.80772000000002, 133.47127500000002, 136.03365000000002, 138.67815400000003, 141.27357300000003, 143.88734200000002, 146.43911700000004, 149.04629700000004];74.74354100000001;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
topology50-14_005_u60;cusolve-mo;gecode;firstfail-random;forbid_source_alloc;or;1;16;8;180;False;7335.0;2023-04-26 11:57:49.311677;58;6744;39.688657000000006;109.578;[2.801701, 5.41321, 8.075354, 10.804146, 13.432027999999999, 16.036462999999998, 18.666089999999997, 21.194815, 23.846305, 26.398918000000002, 28.948078000000002, 31.472679000000003, 34.006448000000006, 36.552865000000004, 39.083834, 41.637264, 44.178391999999995, 46.745397999999994, 49.32361699999999, 51.86406099999999, 54.389207, 56.957331999999994, 59.45375299999999, 61.98563899999999, 64.55627, 67.071572, 69.61976, 72.174865, 74.74266399999999, 77.302762, 79.85808999999999, 82.39482799999999, 84.927391, 87.490678, 90.01784599999999, 92.564591, 95.07432399999999, 97.553558, 100.110581, 102.666969, 105.20388, 107.817368, 110.355468, 112.95924400000001, 115.56201200000001, 118.236924, 120.792732, 123.40019699999999, 125.9301, 128.453837, 131.028816, 133.609241, 136.264187, 138.923874, 141.518965, 144.10837, 146.719471, 149.266657];74.369823;58;58;0;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];0;
